1964     2    -1.034  0.132    -0.005  0.065    -0.115  0.042    -0.075  0.033    -0.045  0.040
1964     3    -1.486  0.173    -0.113  0.044    -0.105  0.042    -0.086  0.033    -0.037  0.039
1964     4    -0.214  0.241    -0.305  0.036    -0.111  0.041    -0.076  0.031    -0.041  0.039
1964     5     0.023  0.161    -0.302  0.032    -0.085  0.041    -0.072  0.032    -0.038  0.039
1964     6    -0.200  0.202    -0.301  0.027    -0.062  0.041    -0.082  0.032    -0.039  0.039
1964     7     0.411  0.168    -0.301  0.026    -0.019  0.042    -0.078  0.033    -0.040  0.039
1964     8    -0.635  0.443    -0.322  0.032    -0.048  0.040    -0.081  0.032    -0.043  0.038
1964     9    -0.431  0.154    -0.306  0.028     0.003  0.038    -0.076  0.033    -0.050  0.039
1964    10     0.086  0.159    -0.236  0.039     0.002  0.037    -0.080  0.033    -0.054  0.039
1964    11     0.341  0.142    -0.249  0.048    -0.029  0.036    -0.073  0.033    -0.061  0.039
1964    12    -1.354  0.154    -0.316  0.088    -0.029  0.035    -0.071  0.033    -0.060  0.039
1965     1     0.884  0.192    -0.402  0.077    -0.028  0.035    -0.087  0.031    -0.060  0.039
1965     2    -1.293  0.145    -0.398  0.076    -0.037  0.036    -0.068  0.030    -0.055  0.038
1965     3    -1.296  0.199    -0.459  0.070    -0.033  0.036    -0.053  0.028    -0.057  0.039
1965     4     0.633  0.171    -0.480  0.063    -0.054  0.036    -0.061  0.027    -0.067  0.039
1965     5    -0.129  0.402    -0.363  0.073    -0.065  0.036    -0.056  0.027    -0.068  0.039
1965     6    -1.013  0.461    -0.149  0.079    -0.073  0.038    -0.056  0.026    -0.066  0.039
1965     7    -0.616  0.317    -0.363  0.083    -0.050  0.038    -0.056  0.026    -0.067  0.038
1965     8    -0.594  0.107    -0.345  0.093    -0.070  0.041    -0.052  0.027    -0.070  0.038
1965     9    -1.158  0.183    -0.209  0.089    -0.064  0.043    -0.060  0.027    -0.076  0.037
1965    10    -0.164  0.279    -0.315  0.091    -0.076  0.042    -0.075  0.027    -0.076  0.037
1965    11     1.746  0.241    -0.331  0.110    -0.100  0.043    -0.075  0.027    -0.068  0.037
1965    12     1.214  0.241    -0.260  0.155    -0.097  0.039    -0.073  0.026    -0.064  0.037
1966     1    -1.682  0.239    -0.156  0.132    -0.097  0.039    -0.090  0.026    -0.064  0.036
1966     2    -1.084  0.236    -0.159  0.121    -0.103  0.038    -0.106  0.027    -0.051  0.036
1966     3     0.338  0.371    -0.060  0.113    -0.127  0.036    -0.122  0.028    -0.047  0.036
1966     4    -0.640  0.251    -0.109  0.095    -0.165  0.032    -0.117  0.028    -0.042  0.036
1966     5    -0.321  0.241    -0.188  0.084    -0.173  0.031    -0.123  0.030    -0.048  0.035
1966     6    -0.155  0.508    -0.311  0.074    -0.179  0.030    -0.121  0.029    -0.052  0.035
1966     7     0.628  0.260    -0.021  0.074    -0.201  0.032    -0.123  0.029    -0.052  0.035
1966     8    -0.627  0.232     0.043  0.086    -0.192  0.031    -0.126  0.028    -0.052  0.036
1966     9     0.029  0.187     0.170  0.070    -0.198  0.033    -0.123  0.028    -0.053  0.035
1966    10    -0.748  0.207     0.256  0.051    -0.174  0.032    -0.117  0.027    -0.062  0.035
1966    11     0.795  0.104     0.188  0.058    -0.160  0.033    -0.113  0.027    -0.060  0.035
1966    12    -0.262  0.180     0.174  0.052    -0.164  0.032    -0.094  0.028    -0.066  0.035
1967     1     1.790  0.214     0.075  0.065    -0.169  0.032    -0.089  0.029    -0.072  0.035
1967     2    -0.313  0.303     0.103  0.076    -0.157  0.034    -0.105  0.028    -0.072  0.034
1967     3     1.860  0.238     0.078  0.071    -0.141  0.034    -0.090  0.028    -0.072  0.035
1967     4     0.396  0.233     0.128  0.072    -0.156  0.031    -0.099  0.028    -0.069  0.034
1967     5    -1.136  0.165     0.084  0.065    -0.168  0.033    -0.105  0.027    -0.065  0.034
1967     6    -0.321  0.237     0.105  0.065    -0.123  0.034    -0.103  0.026    -0.063  0.033
1967     7    -0.559  0.305    -0.047  0.064    -0.164  0.032    -0.102  0.026    -0.062  0.033
1967     8    -0.300  0.309    -0.065  0.061    -0.117  0.030    -0.103  0.026    -0.060  0.032
1967     9    -0.268  0.120    -0.073  0.076    -0.102  0.032    -0.101  0.028    -0.056  0.032
1967    10    -0.143  0.097    -0.129  0.071    -0.124  0.034    -0.117  0.029    -0.053  0.030
1967    11     0.261  0.115    -0.110  0.056    -0.113  0.038    -0.133  0.029    -0.053  0.029
1967    12    -0.003  0.164    -0.085  0.063    -0.095  0.046    -0.147  0.030    -0.059  0.029
1968     1    -0.035  0.207    -0.047  0.060    -0.084  0.042    -0.139  0.030    -0.067  0.029
