,State,BLS Total State Employment,Solar Electric Power Generation Employment,Wind Electric Power Generation Employment,Traditional Hydroelectric Electric Power Generation Employment,Natural Gas Electric Power Generation Employment,Coal Electric Power Generation Employment,Oil & Other Fossil Fuels Electric Power Generation Employment,Electric Power Generation Employment,Storage Employment,Smart Grid Employment,Micro Grid & Other (including commodity flows) Employment,"Transmission, Distribution, and Storage Employment",ENERGY STAR & Efficient Lighting Employment,Traditional HVAC Employment,High Efficiency HVAC & Renewable Heating and Cooling Employment,Advanced Materials Employment,Energy Efficiency Employment,Coal Fuels Employment,Oil (Petroleum & Other Fossil Fuels) Employment,Natural Gas Fuels Employment,Corn Ethanol Fuels Employment,Woody Biomass Fuels Employment,Fuels Employment,Motor Vehicles Employment,year
108,Connecticut,1704496.0,2711.537791561991,131.3191773870853,59.34033421256086,953.1109878640425,53.194713731684224,212.1559972249508,5919.775989674604,241.56237387858516,112.08962423426647,974.3087190430442,10775.295349360196,8268.488661483456,8675.457064673736,10638.450485069956,3511.658305266268,35596.806063101736,162.54999691097916,3523.07290846684,137.37620815919067,120.02226260974889,85.65152493560018,4217.408824455308,19229.459099385833,2018
109,Delaware,454253.0,582.6697677027447,31.950822309310663,113.96019094670625,328.2717132150675,14.262456298702839,7.474807522270105,1126.28891224222,45.20302630064396,93.27497283406731,714.4129312805584,2747.6144015065456,1395.3878026864302,4492.594481834153,3601.4806237699395,2179.5581491628245,12513.546173534922,71.4307395121751,899.1230431812877,26.130917994561436,73.05702941462977,14.204713668018758,2511.002104716248,3625.660998135721,2018
110,District of Col.,777252.0,1454.6196389748495,187.76911606397599,69.07755352618113,192.19033535933778,109.88209161526004,3.3454730965629467,2252.3313399329386,82.9614426056364,35.05395590838325,251.59991925612985,2308.5544259689163,1210.5270996049564,2764.0128077265126,5412.3953081939635,541.252516050222,12806.988892877209,134.57704320886776,379.3018254415096,182.75957691328983,11.703200789602361,39.3387328527144,844.9244619908396,2503.374065777767,2018
111,Florida,8568874.0,10528.348762379139,4461.240470275162,366.27667129476964,14938.323833515951,4495.343010577699,225.630790962807,52290.22111791017,1851.3762010371465,975.1541522879303,6827.998751444239,51449.35070571208,32499.11514811292,19039.29025904416,22342.11827273402,31454.565454378655,118412.13753541156,792.1105401221795,4063.392853384578,9089.74097156388,199.4234562182987,874.1278473454383,17735.076496330785,92467.33231628106,2018
112,Georgia,4440532.0,4946.248024847286,795.0005802799603,759.168099235904,1641.184246831169,952.0714241378514,342.1456585958077,13560.502746561346,1773.786474448903,656.984927041421,7165.616586448323,38488.346118033835,8370.377044193916,12623.53889737592,21795.389500062596,7780.3519727310595,61192.62618714555,345.4574492712862,5073.962803049735,472.71604410078214,499.6724519065168,1186.6868363208541,9503.849049447841,76092.86020452212,2018
113,Hawaii,658325.0,4137.783717703457,191.38834131903522,11.0756861633135,109.5930011538339,348.3588590336769,1491.1741067396867,6520.478676584452,392.39715248715265,56.732403416332936,2286.5767304017063,4303.784568563357,1315.073398086695,419.7061434502482,3228.7514752188026,363.4162387797304,5850.026908517964,59.02449479316527,847.3665399019311,339.78882429428626,1043.6718487804253,11.885599664921576,4342.385621448135,4155.5877044365825,2018
114,Idaho,745265.0,747.4097311664473,879.3542812341294,166.60000841747495,56.540684110940035,18.960037778719343,14.059397389704055,1989.6767139665394,897.9413193702803,32.850664355668215,3077.697552348374,8865.622256898556,1352.8342433147386,1650.5877488545182,4798.109678419541,766.1401090110454,8747.27756731907,91.76281525786962,456.7800767781807,723.7647504425233,313.1015546341275,317.4412147033964,2310.1533942518786,10095.927193430198,2018
115,Illinois,6061106.0,5341.152169731913,8706.109126015706,703.6578691549054,4655.312241390161,2457.07572336963,482.85820675374754,30387.834965882124,2282.5224754876263,1480.56532062887,14400.240613422126,50576.89011268462,13311.10085770263,31006.928629795602,28715.20097511482,7834.4054431651775,89468.7951588395,3785.2776382087,21173.496333521376,1416.2265715717542,3320.376962603182,250.09612344985206,32765.15065862743,104030.76164434788,2018
116,Indiana,3075761.0,3607.9480974696808,6504.917839780591,63.701021978325564,1874.7348219359849,3575.6078720290457,1338.5004569676466,17572.942803538797,1961.7065047000272,593.8636051199053,8925.165840399548,27510.18904421833,5679.036477578916,13813.425137618951,25784.459029076457,4497.132342155599,55089.52186043295,2901.5837415578508,6862.634396195772,733.709782204519,2296.0780673169356,148.1916718750804,13778.623394677576,170838.38419394704,2018
117,Iowa,1583740.0,883.2575878333934,3933.758437940821,44.55347804445303,439.10378077838783,1879.3951517924752,33.64654413291773,9340.07940734377,770.8864648637483,174.8926207192428,2895.4470044463105,13646.931496987983,7348.332127630442,1702.8612048602797,7544.495113504024,1821.0415060232278,20586.930985267925,118.71158364246725,4692.75476666166,240.26451735032975,4414.207767610431,73.20193369917277,11060.052737993561,31661.25115614158,2018
118,Kansas,1393269.0,995.6106640396964,2086.1568639498096,132.92543429957036,5108.88163776887,2652.6424432334106,1999.6140307989851,16704.10588427075,525.8024863448519,198.31912201439582,1660.5568273674262,17794.021072029856,3891.4050607142535,2376.6759233862367,3666.9437372061825,3188.8312616776984,17287.128914206125,226.97414586961855,9694.162411106536,2222.6891632066377,1376.3072187984608,29.848496419692232,14780.725295179402,19866.112785269685,2018
119,Kentucky,1905931.0,1768.8969341686773,112.9087086265643,48.81751816314814,671.7433382493025,1981.214521659097,26.917997473170942,5085.981284187779,631.4723038797517,223.98913969505784,8089.077948766058,22353.973898448803,5501.0600517349,5725.740964851765,8248.333331933207,3482.3249285993443,25530.082115466204,8298.307645248928,4821.891462346513,1080.261190839864,584.4562353170381,202.48452184847895,16164.208022954244,84998.92373527808,2018
120,Louisiana,1918628.0,3424.13233206276,265.7104932198631,79.2669568589232,1760.683816570907,843.633479998648,406.96147647032933,8396.934578911489,858.2172689053244,200.70740775249172,7446.501736762828,40865.71264783821,4342.734368286877,7646.056488594275,3847.299416272336,4313.255381295929,22151.68500256688,1141.983552143087,51092.20070624924,23963.434266724296,166.98749580486802,602.482560652406,79034.05019446264,18445.717638314454,2018
121,Maine,636785.0,757.7057087864086,1269.5452387585817,170.03238764152698,201.65268436010174,18.022620113515952,80.82133227617174,2786.7122549679484,307.3084235717841,35.23208076314186,638.1216114747019,2716.6218809812517,616.359904294748,1197.7353518217446,4048.167623332538,365.916192625579,8647.126396844196,64.22765966719378,1818.6696643446592,84.74193025702355,17.050988441038918,633.6334374979133,3140.0889645194134,7305.345597538569,2018
122,Maryland,2712021.0,6463.38965245074,889.5983316185648,97.52230473174184,1889.5747926341844,2131.191544299345,62.124801587093266,13254.391174514034,805.2079129286172,406.8576572482741,3666.0093347388142,15455.232486695168,11748.24459840395,26615.074938999212,19513.527454334064,9102.830080701353,70529.68014798062,675.6242466105363,986.0297722875627,748.9199350993168,120.02226260974889,77.38290432316563,2861.3493288188242,28979.898851525882,2018
123,Massachusetts,3650065.0,16526.820689767046,1983.3777830021331,1676.7724690717798,4758.810155253373,1540.2092569226402,438.88386748420925,36811.453744345985,5033.0,472.4677363314233,3512.7830745759134,20625.553061270333,14494.145877883853,23124.122656854615,19433.961677604722,11032.355876221895,86472.76677340339,361.31287351293975,2231.0246919171996,503.9185693489926,33.1362990457486,3492.256124446768,11440.840333403183,30807.745978578314,2018
124,Michigan,4424741.0,5418.619914421054,4782.938419935376,6172.253751719308,3598.4684460651292,3713.865006611926,77.44763730978502,28377.214389598015,2619.3591660944658,378.97492295178415,16830.8483129238,37623.180573608064,14774.609872866222,3089.817702794146,6107.643677337623,47612.57255101858,85060.79704263198,391.47387595919145,5154.032704942528,1264.2970533677062,748.2314815008831,856.5092395439592,18527.32938213653,250319.13047743647,2018
125,Minnesota,2925613.0,4916.700331769416,2223.2050835000496,947.7144444631929,699.9787291408222,1574.8383955462707,36.1618241083521,12929.98503093444,2039.2198996155626,228.92926038418486,2520.4890136315853,23342.62085889686,12444.604279235604,8561.23279331174,13168.973569236268,4004.7657071084445,46190.670281348175,294.58160700129264,7548.1473974831115,371.7389254423229,1408.956995853574,299.6796327914611,10810.422243283872,33351.712535503546,2018
126,Mississippi,1130719.0,1164.8337041738396,159.52057069072671,43.41081446149775,1575.5224951627079,996.2121651481718,4.970184944542823,4703.9946582835,412.34874687467834,132.9896509634211,1941.7784384749725,12018.460642279944,1354.9373076105474,4100.643305158962,3161.9520430263256,1871.3096746207284,15402.726065211074,573.3700204953107,6867.378351934528,1859.1385337163197,260.9179621951063,875.31206851918,11968.244675925756,25461.49401829008,2018
127,Missouri,2828957.0,3114.725334054623,1194.0634936184001,339.48174026491074,679.1386625527823,2537.7743820134415,41.895844901099466,9826.6921608684,755.8384251086404,430.3295430937648,3307.7585446701178,28679.253523171443,4955.110256704451,22738.52829607618,10727.784404726312,1875.5642101672015,41845.41785419483,400.34147426067955,3796.7076479196026,238.5223316556697,1976.126019498311,314.5266635996623,8236.931590880962,71137.49941517966,2018
128,Montana,478656.0,278.67144467130277,72.56248917724099,415.6515629171247,58.42945469204351,434.2393162882591,19.18728008864417,1328.8891113298287,231.6384402554935,51.37345018135702,3177.0134453136884,8987.302963330148,2318.317863525675,3533.0270442032706,1295.763284346605,1192.7096699040087,8673.054599194587,1362.7823750524806,3496.09202355669,685.4034582102056,7.043442493074761,235.30895986685186,5891.150175977655,6123.119042500839,2018
129,Nebraska,990792.0,1855.9446915773324,555.161961123816,197.05409359389822,381.99656700735744,722.1609569928361,5.537629891664609,6350.4975714894945,187.75969957446824,76.38536780084557,3984.3511324806204,15295.23359696055,1426.6802341983966,3229.8158000088056,4375.781509542584,2145.6103938527554,13532.688310034986,132.01315521325145,691.1172759206177,923.7753672087664,2296.0780673169356,39.84989653366651,4319.492935228064,18006.2787217849,2018
130,Nevada,1372436.0,9776.503528819798,83.51457722092061,29.1305259995328,1767.0247261091586,79.22334286620034,4.024423869504314,12949.263338517834,8435.147634736622,144.25713558070566,1247.3023144006893,19386.790402495913,2042.1766722498362,2033.1525669571777,3818.0049502310435,1969.9649897832467,11155.069193379863,86.98739125765856,462.28469907940683,2120.725695191435,7.1844557077776265,115.80178585297625,2897.7014131221526,12468.353937249612,2018
131,New Hampshire,670825.0,1440.4721376347256,1155.4181901760574,247.76972565849385,853.6421895874364,116.90334358259722,687.9574336017749,5787.129828498935,92.59890998679097,48.896741062849195,539.2175457725767,3515.085214797638,2917.5255366690158,2295.0433042309705,4909.689847218369,460.6313380598372,11733.1753837631,59.387380491344885,519.8507881101103,35.268605581577035,11.349438942434697,407.2640543944146,1340.9597191239693,8277.156748206851,2018
132,New Jersey,4156952.0,9286.661981992369,761.5257049667805,154.82232416928605,1789.1901888200841,1607.5670962164006,36.136868740446346,21845.30431674202,783.2930107335429,310.9943349553538,8120.212095791593,24746.589535734696,7706.938311023634,11070.475298424317,7166.710761343364,2810.839082593275,36206.27969903179,400.14800975482683,16319.137077556446,548.2090001238184,42.370804677094576,52.027480252144485,17526.55462690341,42786.75789597328,2018
133,New Mexico,823605.0,3422.3563980443428,1085.4518013298546,18.173495433682966,152.58263128175003,218.91315810226843,189.7400560925504,5306.841354887248,388.8061543486299,130.652628866844,3799.771961434494,12361.069775310647,1938.8783104378645,979.104793288272,1434.7855574102089,752.6381847191657,5636.39014253981,1161.0767930534932,14601.192708678545,6338.437513129677,78.27538865853188,88.8954981427649,22529.441095940725,7817.510739742749,2018
134,New York,9579225.0,11603.158144577617,3490.5898225165374,5487.161519230629,5210.69631174513,1118.0766252105484,742.6419413851486,46298.29354631569,1847.3791838526151,405.2293486404973,4173.350579171448,71609.44805503805,36847.5902994827,33205.25616174039,36206.97800502158,8244.107242397053,123292.08327269023,780.5805606685409,5075.346950176428,1994.9193281762493,447.77558119197494,1729.6675691141022,15680.202196600309,83463.11533118125,2018
135,North Carolina,4450193.0,8912.22438116764,907.7673710496599,577.5977231814646,2833.9241829517077,2082.3480631513135,448.79102388032356,19894.073844037877,1476.6628220198083,623.2528073434341,6983.522198784041,25961.873950841808,42893.12758793948,20266.94755873336,12090.711305043567,6221.990109808198,86559.24282849948,442.64554605542116,3952.946155280935,261.4357666117473,313.1015546341275,944.4030476968051,8342.254095561917,71414.27000470205,2018
136,North Dakota,426133.0,264.30194570007916,1775.5653390585157,11.738782086145223,121.2642948653519,1094.677710757221,5.42714256409861,3470.4233403791063,354.29148168859155,91.96850948681043,2397.965216825174,9949.634706363911,318.16536389066,613.5236529524763,3968.029413807626,307.1758888286664,5424.579749196494,1359.7186024331456,15755.258453679642,4098.882306216744,713.4473939263868,9.971831024358657,22022.91244265832,7865.064836902396,2018
137,Ohio,5461271.0,8108.410138340669,1079.6363263812734,157.98968598407114,3162.3448205460886,13811.12245297172,135.6342155470783,29023.11912856966,1431.9065565551784,501.51942739009996,7828.590713346537,43917.150869360376,16290.118801717957,18820.17297868165,16695.248080094145,19650.01417848574,81676.48083417396,1915.8892363992034,13498.133928490106,5800.679402015513,1099.7435763039205,323.7226473730889,25365.042069569565,166821.15392768942,2018
138,Oklahoma,1606435.0,1013.846077018806,1902.3970845165677,378.859770298831,1586.3219575324974,1674.6791433282701,112.40802829624577,6822.791522897602,885.7287042214789,209.80000349542473,3477.6922934118593,22691.21283117927,894.1853790795554,2354.721019417918,9456.088411158486,422.08020246675136,14371.968332604376,450.0178127719127,39324.50393526795,25842.909510873567,233.14420361842528,349.8767207508409,68102.2551800444,20932.60882352313,2018
139,Oregon,1947282.0,5722.827768894304,1349.5234272756188,1585.294551484172,389.28242685376193,198.37739484188327,43.48954360311559,9758.335549882231,1406.9227911947178,323.37290131264666,4191.574791771688,13736.334353623966,5212.629186891309,10869.91073807372,11405.613501926015,9688.829438161112,42546.79484896912,103.59289971584202,555.5766240102334,132.20389651002714,130.45898109755316,2085.155778816117,3330.2188910769332,26434.544760921857,2018
140,Pennsylvania,5924852.0,4845.773689697051,2814.6866058235773,298.9474497841803,2747.512058317934,1963.3889729368339,224.02243846020247,19333.4231158133,1858.7877088088617,473.01151408187684,8686.309736501495,39654.89696570313,14286.062991150997,19008.12492116632,15985.517776482175,13105.466030279984,68819.78060605012,6241.317167077886,17984.484844590792,14146.380552870425,3467.3902209378034,1290.205999737417,54179.663658443365,79263.17675528175,2018
141,Rhode Island,491000.0,1380.7053034579828,530.5516706338136,85.82955050157094,208.80485624937631,17.625869815067126,4.246847885335596,2397.606630364874,100.69782855477598,30.244404251108303,448.95767822344595,1791.5755904054004,3686.7241565571408,1373.5092453599036,2624.9295148126967,3463.0322702748717,12772.739924639827,45.40753158040683,399.9896365124604,42.301017942959504,4.984922431536396,18.313828959448813,1009.1338677037778,4937.136410298672,2018
142,South Carolina,2126481.0,3506.8804890998467,1555.3877628153614,9336.115071900127,3134.7005055289233,3401.7251267680613,16.28430524131013,28351.054229130445,885.7287042214789,514.9006390233368,4243.407116510355,15133.74331827963,1528.9152925362184,1725.8057644794485,8474.688501599861,6560.312449344946,29984.376630528743,186.74100032532303,2484.2652823082067,606.928568780212,484.9325467362146,1248.3713237723662,5597.857082100859,56965.36339772375,2018
143,South Dakota,439713.0,584.3757193796948,1500.888014435039,29.451720266657393,163.32138017766607,95.34952751762323,12.569551098822654,2993.488606253024,271.8909917794777,50.808047300009164,615.6692283220989,3672.6619396358547,902.7049991533164,2153.9179227439045,2085.3511736517944,677.1958523120859,7496.200169769465,24.931166264703837,1601.3545179008454,68.73893172803692,678.3867017072764,86.43084451529192,2834.508794104895,8531.17770699465,2018
144,Tennessee,2994076.0,5047.34720455257,334.57053469884073,5189.848089103479,408.0508031107179,490.59626900871996,43.1458840475171,11901.402635503518,808.1470521662735,7550.815404702945,6279.390095267394,35644.33602559488,11572.94316264293,8505.111843136348,20183.58098167585,6118.905323146698,53006.20250620009,789.0903513071581,3968.450569119221,529.7972914070335,156.55077731706376,641.3762594203703,7701.945598735309,104591.12968579581,2018
145,Texas,12326296.0,11433.221693061358,25385.658146296006,1575.6577113301237,6606.29350785633,5589.846384112416,512.8935787899754,55745.296376209095,7650.1543789132065,1605.1381686159095,35598.825322393706,204600.74691033288,59649.891194479984,30476.253641748495,36869.93977249993,21096.15608758259,162816.18112804915,5204.893670708918,208268.2878120036,116802.51329466114,2400.445252194978,534.7092049524745,338562.333932985,179142.5690740925,2018
146,Utah,1483853.0,6401.667939989833,433.8712304994585,339.78118747631765,2564.5060757899473,822.8493945686753,19.622114300306738,10839.940911389793,461.598462141402,166.28915737468998,2180.277553744957,7521.945342305718,6460.488468895672,3190.883590817837,7595.438460221879,9459.56387269503,31798.30789899806,1704.9809316825254,5982.021239135261,2231.059870157982,24.04195121785964,92.37724043938107,11700.694612441503,22756.018178611306,2018
147,Vermont,312402.0,1990.7420705347631,353.7182398551526,116.5443376892466,17.68078313344913,7.593367953013958,9.695730275303218,2803.360103642525,191.18341474770526,24.63437584165158,274.49704198300213,1908.6174623541979,1959.7472958579594,2256.8101733598382,3357.62981209677,1710.823428540445,11034.803074230225,36.206637560973235,356.2181223536751,17.4816142097457,6.425163544369072,1303.3021402559773,2573.2716247985354,3700.6390125236794,2018
148,Virginia,3941024.0,4240.521006372563,1627.7554595422428,586.5988923770334,1571.7471798634672,926.6187555087566,266.1915549483347,14445.93138737014,944.6752970463051,411.7936640572463,10614.6396684727,25351.791649053346,20732.531210645902,17615.712481400955,13906.159014391451,10763.953283761573,78669.94886319709,3075.509152789235,5515.57251319219,1868.5954030828602,62.62031092682552,1509.0434495068325,13956.957811343571,53855.33304343256,2018
149,Washington,3444114.0,5112.756026182457,3269.8493540994864,2458.7268260391484,437.0122297766767,236.0818088776825,79.69313680491875,14818.049050329704,2563.502477574128,355.6053039491793,6006.231069931015,31665.226234288202,16222.095439144345,19634.069053846888,7367.6428745212825,6721.115635092324,63877.34460205549,350.4534585819313,5967.578893880308,233.19289850000814,235.38386955983637,1242.4391792449412,9355.92156767537,33708.117545583045,2018
150,West Virginia,702919.0,467.74734835226513,493.21108959900647,138.85770038463266,286.7247323775155,2236.9053809915886,48.69346214545548,3854.8352685062273,456.16901716554474,88.87838530225972,4279.033930145138,11204.995916778671,2048.7751391912616,668.2564483010536,1081.1123750502331,2813.7822527031185,6844.472035270359,14358.501752886752,4646.782928104504,5816.205393762082,24.936192645795423,223.8102832187925,27353.30021097911,8947.822722406094,2018
151,Wisconsin,2933491.0,3819.6507311880155,1589.8749215197524,159.26225573038056,1064.0522499639883,2420.4205084710916,28.885076700946115,10635.907902644985,1203.2663447874052,290.24836596798036,4349.040684825965,19702.1623936154,26053.76836703703,9013.452245249258,6073.944393102167,20815.368949612424,63140.6266749557,161.2381720164312,5091.326017430656,419.87519634409824,1467.2024045997962,387.51456945983017,8838.811335898099,48907.270848661465,2018
152,Wyoming,282203.0,206.4835769979032,100.42542845335781,16.80760943033675,97.28280981552956,1172.2897223270718,2.473147012001145,1626.0431204338272,274.8419070389168,42.81551449077095,3840.165753614008,9498.952749073138,3231.075797329671,2120.0031466828996,1102.2746698365277,424.0435999771727,7528.003412770282,5964.0699535129925,8653.973168655695,6682.064441675365,5.097305038965788,113.09526828584313,22037.912957834527,3233.2934517046942,2018
153,Alabama,1993680.0,991.1428970597652,1283.3867245213914,383.33999372455594,2172.208357718277,1367.5907306704698,190.49158165117953,10333.597296072436,861.5136499034878,363.9899967767686,11030.728782902503,30546.20325878122,1958.1901076490706,6362.645460632825,3502.5122511621717,17057.82547262422,31545.746659705048,3201.1474143113433,4154.823991919922,750.0929385188482,84.23928059136612,1121.850796368654,11486.337053228706,65610.27231279264,2019
154,Alaska,338874.0,91.72259296883551,61.494133028625605,439.2317004740672,368.1290558086779,138.96296632850417,128.40911846310453,1449.9208463556197,210.0221015072733,36.603535604247185,1523.1917432921925,6171.516270507073,529.8657437794129,705.7668108924698,1906.5593188234052,1384.8457618714529,4701.431229747307,147.7292319858567,8759.502400649628,5021.103070993847,2.8408355730553767,60.85070805314186,14051.713074325711,2334.2658300369117,2019
155,Arizona,2843296.0,9778.75607344574,1007.0763594577492,239.12783002550904,4446.250261370801,4686.9435209653975,192.7158408122587,24079.903286929828,1414.2145937212397,237.05202222894744,5122.420102934911,20776.433567637152,8000.964165230387,10698.11861856371,13046.248011895928,7729.916775468427,44782.253660003655,622.6209116815365,739.8664834043404,288.57811591983915,135.6571139472652,71.47785017110145,2094.7252372767975,31910.51437951935,2019
156,Arkansas,1222534.0,410.5572596085263,888.0898259143174,60.85062804999904,673.4096634812249,320.7343474629939,13.31562944892248,3884.0852334975307,331.6313329136891,148.49418742001086,3329.744836211072,15362.430097921962,2211.513485527921,3153.4324485892084,2966.4100549591385,867.5600720278184,15491.579624819766,124.53038132845342,4457.241429623742,2037.0677341008957,376.52522569978817,694.6495983749858,8558.128173844203,20623.697515020456,2019
157,California,17717372.0,124816.76717912697,6272.708015499773,11091.318042027324,20524.68696936619,1565.7880161902701,799.3798914559075,182559.2311120498,18570.61610029183,2419.619402079038,28557.161016140697,152203.57309192684,73016.28888454489,124383.78518840266,64703.14810004561,21713.55156381655,323529.2190949332,2029.7990831699153,57302.866830788575,8254.043723337458,600.1391200580091,2388.7569029116344,77048.54110138846,220718.94481365723,2019
158,Colorado,2765723.0,8354.592770122592,7508.615753522447,985.8654061218846,806.7169132315122,2922.268924145863,290.57047258848826,25397.345106974164,1818.5719516712466,441.3553044609016,6414.250685047431,28480.174507643736,11155.57850068441,10437.939218772612,6893.695277334465,5971.098464523264,36092.08179966474,1936.3931477975418,17153.127410675886,10746.86986230643,649.0807912619545,3306.012379948456,38707.99690634382,32665.4768093368,2019
159,Connecticut,1690752.0,2838.697615612742,186.10627678833626,81.57860074706964,987.8047193819519,74.35012251081227,211.85773561230062,6274.959848563678,245.55866733851852,121.07798821325093,1000.1035483250255,10747.364156053445,8372.698847327863,8839.585276268128,10619.019454287076,3646.2628875067408,36000.144071369185,222.6984956170919,3583.1774046148475,186.2973721831777,131.53435795996535,112.70642672773575,4494.2009555148,18907.616060248558,2019
160,Delaware,458000.0,625.7577755727043,47.168686891143686,114.56703670856997,345.6097826903512,20.100988647592906,12.166557908029501,1237.159914740273,47.76180818956448,93.14874281483662,714.9172602472523,3003.753984106214,1441.394743844206,4481.570235994426,3570.2497226447936,2187.933483755466,12542.869743927708,69.87138530180286,942.094431704851,40.39815268832386,77.2010704821707,17.559684274445104,2544.4934983199837,3704.3206356551905,2019
161,District of Col.,780355.0,1436.950408629842,237.38187737885505,86.68549765205668,203.43546457775116,115.93207293868153,4.86162915613127,2364.7537728109774,87.02612925229255,39.90792066051299,278.5076011679793,2400.880212580896,1256.95843736464,2878.9662680677675,5382.446404506487,580.000627757288,12982.216412778125,187.05243896863007,390.2626924423747,227.2717906922994,11.47711547188482,37.626317209343156,1003.3028208746799,2808.39333680166,2019
162,Florida,8722875.0,12316.717788255788,4853.850450349246,489.5640426873707,14958.159606278305,4264.764543861421,245.10692907773054,54283.456945623,1895.1819171145548,1030.246939485718,7357.16104585138,51869.18967623791,33479.130038661824,20586.970908082087,23645.79678089433,32107.738614415226,123560.09366378095,1107.637735607563,4677.532412474739,8928.367331985668,232.25297520987377,892.5427713999833,18801.76579572551,94581.172385071,2019
163,Georgia,4507116.0,6568.916153736421,942.1121340439522,788.3256671467192,1837.6995097746503,885.6386258347424,340.9906259271081,15690.43634116642,1839.2416659859489,712.2457504325158,7465.865662366703,39008.235975665375,8972.765609022588,13234.656092756468,21893.98364538936,8139.47963988621,62924.01454953603,478.42105338870226,5267.123603818466,581.6904031056272,509.13533314597714,1238.1122672007448,10075.69558629266,78412.40242617112,2019
164,Hawaii,652241.0,4310.851225889526,204.11851903315247,16.550736866478026,111.99696451155705,314.327600783057,1431.4454478287223,6639.349004889115,402.75615683283723,58.89700967851188,2209.2931885241114,4533.833118961492,1394.1396965854576,514.4624934215044,3232.482725729096,380.62110595000655,6082.5347269005,57.311203393035214,873.6548960902278,332.5919354848955,1054.6990625194157,11.885358776009616,4339.086989700446,4098.576209124797,2019
165,Idaho,765137.0,744.135033040454,891.3167612775676,179.24120944145884,71.49182711534797,24.7381164867645,21.364423408197847,2081.376371790952,917.218342807379,37.0344271029451,3051.6349617440947,8830.597363212251,1473.6210986897215,1762.5532603527458,4820.696111395628,794.4908141120627,9035.10955670421,87.62119672393567,497.3600568567758,706.2835620148165,335.0819134833109,338.1166655924046,2385.558479437411,10563.8798538682,2019
166,Illinois,6074730.0,5916.928423536251,8763.064891970578,759.5062712602223,4613.407121865866,2279.9583862433897,482.19661773813544,31018.422344395156,2335.397663438272,1474.2601099169945,13741.668012266186,49972.66364798517,13855.179882652243,31326.93294397421,28715.080256137244,8290.009155369906,91023.9398154455,3622.0228944379064,21285.776950350482,1565.239093703677,3423.2067983654038,248.86900674173162,33079.647980638874,105337.81794675079,2019
167,Indiana,3089802.0,3948.079551217575,6448.734676095833,87.93927776963302,1877.4209343270695,3277.003340041296,1292.181432020703,17535.522683474937,1989.7211885720367,593.4147850236866,8707.368409779301,27386.327194645623,6024.979269440334,14019.476772955493,25455.922683242352,4737.822508820464,55662.65492799439,2956.836380835436,6971.288139162757,765.1731548363041,2367.574911602866,157.59580738887507,14119.317066550826,169676.8424523303,2019
168,Iowa,1584673.0,1029.3496906089426,3909.0044013788906,58.78081817138106,463.0822712410765,1719.007136436644,37.389593927502666,9331.18606377433,792.1493989711641,184.56746842239042,2783.85987062943,13499.853937772548,7424.27916232481,1955.0710903683566,7583.970553490378,1962.6560669470566,21165.145593230238,143.3677530752247,4663.050119386004,258.4285609856126,4472.8662139498765,84.9380725135762,11147.874540782015,31139.052107621985,2019
169,Kansas,1402978.0,1000.733320295783,2111.82192279026,142.8067143603471,4953.092886743531,2378.6865438465634,1921.8153330488167,16203.265964787253,532.1200708476315,203.76696835373681,1700.2081847476684,17584.913919023656,4042.907289107892,2578.32521459229,3791.9537354842946,3279.289765285864,17847.916271545364,203.63849424042942,9809.577548803418,2236.9478486091343,1392.3667531681392,32.659646959722025,14907.770835545616,19494.530047597236,2019
170,Kentucky,1909661.0,1744.8683533362369,165.93394555077447,65.94854702088941,687.7388263612847,1789.7920351917862,31.441381805560162,5043.0038246997665,642.1108902490233,233.1677070075889,7721.428005312371,21937.07332122349,5667.750517010086,5950.651731092964,8323.943660285286,3617.1348238437845,26221.102438858477,7839.411679420827,4881.292401487618,1099.5294592222263,599.8538326419148,202.12450598742393,15817.37323779695,82728.04951175848,2019
171,Louisiana,1920193.0,3750.3559554187523,327.2539419195392,102.0885246014345,1883.2686472344878,798.3801252315761,395.028825716086,8996.7528275179,858.9232216164047,213.9702124789883,7473.076143891099,40655.688198764976,4684.244651758271,7853.992594476883,4123.996168571398,4475.845192174696,23261.390160426043,857.0480097792691,51802.32375371396,23555.977258949566,175.3375933306266,628.7620937263249,79109.73078796113,18186.43497671349,2019
172,Maine,639554.0,797.9629105014404,1266.9206528798456,223.6481483456294,214.03223764155803,23.959214233167078,80.70770880468595,2928.046315087738,314.3082908144887,38.62757464735475,646.4099777260328,2788.916282046638,734.8601563650977,1307.7382274983809,4055.744322029439,377.9224984330243,8879.303923806927,85.85424551154807,1822.7973195112866,97.50721200146847,21.742536140457418,666.6910673388306,3229.5278056567913,7503.041737923708,2019
173,Maryland,2733588.0,6630.624138307788,999.0334748176784,139.48065486299967,1911.9176834619686,1964.3442917883058,69.89059478077422,13597.982554651859,818.5288911283951,423.47107982091615,3768.026175074176,15814.911966704265,12103.349289771111,26706.70022678825,19487.534381199297,9311.428890915498,71337.29588131553,698.6427408327562,1012.4797372945618,820.1498730298025,126.3945747651338,88.94735732530462,3059.682873946641,29401.810734298917,2019
