EIA_ID,YYYYMM,Date,Value,Column_Order,Description,Unit
NUETBUS,197804,4/1/1978,0.192342,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197805,5/1/1978,0.223373,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197806,6/1/1978,0.242728,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197807,7/1/1978,0.273603,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197808,8/1/1978,0.280082,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197809,9/1/1978,0.242769,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197810,10/1/1978,0.251605,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197811,11/1/1978,0.272438,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197812,12/1/1978,0.278067,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197901,1/1/1979,0.302351,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197902,2/1/1979,0.281883,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197903,3/1/1979,0.264739,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197904,4/1/1979,0.200369,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197905,5/1/1979,0.163455,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197906,6/1/1979,0.174776,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197907,7/1/1979,0.226552,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197908,8/1/1979,0.263316,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197909,9/1/1979,0.237204,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197910,10/1/1979,0.227745,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197911,11/1/1979,0.209477,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,197912,12/1/1979,0.223959,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198001,1/1/1980,0.215389,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198002,2/1/1980,0.210277,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198003,3/1/1980,0.218584,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198004,4/1/1980,0.205,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198005,5/1/1980,0.200541,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198006,6/1/1980,0.199859,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198007,7/1/1980,0.229329,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198008,8/1/1980,0.265424,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198009,9/1/1980,0.257127,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198010,10/1/1980,0.267351,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198011,11/1/1980,0.228892,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198012,12/1/1980,0.241396,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198101,1/1/1981,0.26228,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198102,2/1/1981,0.238196,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198103,3/1/1981,0.242709,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198104,4/1/1981,0.227726,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198105,5/1/1981,0.217546,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198106,6/1/1981,0.233457,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198107,7/1/1981,0.254569,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198108,8/1/1981,0.297219,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198109,9/1/1981,0.269115,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198110,10/1/1981,0.226731,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198111,11/1/1981,0.251301,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198112,12/1/1981,0.286743,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198201,1/1/1982,0.284331,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198202,2/1/1982,0.223538,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198203,3/1/1982,0.251971,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198204,4/1/1982,0.241222,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198205,5/1/1982,0.239606,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198206,6/1/1982,0.26604,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198207,7/1/1982,0.281997,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198208,8/1/1982,0.276671,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198209,9/1/1982,0.281149,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198210,10/1/1982,0.257422,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198211,11/1/1982,0.257281,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198212,12/1/1982,0.269921,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198301,1/1/1983,0.273422,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198302,2/1/1983,0.242067,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198303,3/1/1983,0.260523,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198304,4/1/1983,0.243561,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198305,5/1/1983,0.240465,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198306,6/1/1983,0.263376,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198307,7/1/1983,0.279191,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198308,8/1/1983,0.285725,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198309,9/1/1983,0.272705,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198310,10/1/1983,0.281314,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198311,11/1/1983,0.272735,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198312,12/1/1983,0.287465,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198401,1/1/1984,0.317844,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198402,2/1/1984,0.308326,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198403,3/1/1984,0.296499,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198404,4/1/1984,0.262738,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198405,5/1/1984,0.280471,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198406,6/1/1984,0.274321,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198407,7/1/1984,0.306687,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198408,8/1/1984,0.319793,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198409,9/1/1984,0.316027,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198410,10/1/1984,0.268621,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198411,11/1/1984,0.266462,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198412,12/1/1984,0.334742,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198501,1/1/1985,0.384371,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198502,2/1/1985,0.32729,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198503,3/1/1985,0.32972,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198504,4/1/1985,0.28104,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198505,5/1/1985,0.304823,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198506,6/1/1985,0.32755,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198507,7/1/1985,0.373727,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198508,8/1/1985,0.369775,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198509,9/1/1985,0.366541,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198510,10/1/1985,0.331461,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198511,11/1/1985,0.320428,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198512,12/1/1985,0.358837,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198601,1/1/1986,0.383159,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198602,2/1/1986,0.346156,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198603,3/1/1986,0.325549,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198604,4/1/1986,0.322413,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198605,5/1/1986,0.337725,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198606,6/1/1986,0.331481,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198607,7/1/1986,0.379718,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198608,8/1/1986,0.396534,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198609,9/1/1986,0.387113,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198610,10/1/1986,0.383103,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198611,11/1/1986,0.369674,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198612,12/1/1986,0.417484,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198701,1/1/1987,0.417417,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198702,2/1/1987,0.382159,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198703,3/1/1987,0.389382,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198704,4/1/1987,0.349992,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198705,5/1/1987,0.358374,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198706,6/1/1987,0.38176,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198707,7/1/1987,0.41826,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198708,8/1/1987,0.431801,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198709,9/1/1987,0.414191,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198710,10/1/1987,0.381045,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198711,11/1/1987,0.390924,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198712,12/1/1987,0.438627,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198801,1/1/1988,0.473469,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198802,2/1/1988,0.447892,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198803,3/1/1988,0.465555,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198804,4/1/1988,0.424786,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198805,5/1/1988,0.430975,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198806,6/1/1988,0.467326,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198807,7/1/1988,0.528281,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198808,8/1/1988,0.519872,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198809,9/1/1988,0.49056,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198810,10/1/1988,0.451551,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198811,11/1/1988,0.419662,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198812,12/1/1988,0.467038,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198901,1/1/1989,0.490288,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198902,2/1/1989,0.409824,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198903,3/1/1989,0.419471,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198904,4/1/1989,0.354476,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198905,5/1/1989,0.405739,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198906,6/1/1989,0.454815,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198907,7/1/1989,0.553819,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198908,8/1/1989,0.581511,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198909,9/1/1989,0.474507,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198910,10/1/1989,0.460972,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198911,11/1/1989,0.459296,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,198912,12/1/1989,0.537442,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199001,1/1/1990,0.583273,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199002,2/1/1990,0.528705,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199003,3/1/1990,0.487694,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199004,4/1/1990,0.407576,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199005,5/1/1990,0.454445,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199006,6/1/1990,0.490288,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199007,7/1/1990,0.567668,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199008,8/1/1990,0.590033,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199009,9/1/1990,0.513067,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199010,10/1/1990,0.459207,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199011,11/1/1990,0.476554,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199012,12/1/1990,0.545839,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199101,1/1/1991,0.570005,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199102,2/1/1991,0.501792,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199103,3/1/1991,0.514987,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199104,4/1/1991,0.43646,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199105,5/1/1991,0.490175,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199106,6/1/1991,0.568322,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199107,7/1/1991,0.636742,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199108,8/1/1991,0.613027,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199109,9/1/1991,0.543843,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199110,10/1/1991,0.49959,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199111,11/1/1991,0.485359,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199112,12/1/1991,0.561832,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199201,1/1/1992,0.605734,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199202,2/1/1992,0.552907,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199203,3/1/1992,0.479942,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199204,4/1/1992,0.442584,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199205,5/1/1992,0.477764,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199206,6/1/1992,0.535959,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199207,7/1/1992,0.586886,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199208,8/1/1992,0.614183,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199209,9/1/1992,0.533178,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199210,10/1/1992,0.510817,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199211,11/1/1992,0.531147,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199212,12/1/1992,0.608106,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199301,1/1/1993,0.620536,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199302,2/1/1993,0.539056,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199303,3/1/1993,0.489546,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199304,4/1/1993,0.453758,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199305,5/1/1993,0.529053,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199306,6/1/1993,0.552722,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199307,7/1/1993,0.593499,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199308,8/1/1993,0.590418,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199309,9/1/1993,0.525081,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199310,10/1/1993,0.466738,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199311,11/1/1993,0.492243,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199312,12/1/1993,0.557848,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199401,1/1/1994,0.594162,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199402,2/1/1994,0.520733,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199403,3/1/1994,0.511829,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199404,4/1/1994,0.451444,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199405,5/1/1994,0.507184,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199406,6/1/1994,0.540902,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199407,7/1/1994,0.61795,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199408,8/1/1994,0.628207,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199409,9/1/1994,0.581426,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199410,10/1/1994,0.529943,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199411,11/1/1994,0.577783,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199412,12/1/1994,0.632314,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199501,1/1/1995,0.665531,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199502,2/1/1995,0.544873,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199503,3/1/1995,0.545102,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199504,4/1/1995,0.518215,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199505,5/1/1995,0.571444,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199506,6/1/1995,0.592394,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199507,7/1/1995,0.651824,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199508,8/1/1995,0.64787,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199509,9/1/1995,0.585133,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199510,10/1/1995,0.570461,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199511,11/1/1995,0.553807,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199512,12/1/1995,0.628781,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199601,1/1/1996,0.661075,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199602,2/1/1996,0.587409,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199603,3/1/1996,0.582642,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199604,4/1/1996,0.528566,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199605,5/1/1996,0.584355,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199606,6/1/1996,0.603899,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199607,7/1/1996,0.640194,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199608,8/1/1996,0.645688,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199609,9/1/1996,0.573389,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199610,10/1/1996,0.531582,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199611,11/1/1996,0.54754,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199612,12/1/1996,0.600336,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199701,1/1/1997,0.618248,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199702,2/1/1997,0.531601,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199703,3/1/1997,0.529045,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199704,4/1/1997,0.471001,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199705,5/1/1997,0.493552,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199706,6/1/1997,0.546683,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199707,7/1/1997,0.601853,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199708,8/1/1997,0.641012,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199709,9/1/1997,0.551839,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199710,10/1/1997,0.493021,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199711,11/1/1997,0.537176,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199712,12/1/1997,0.581961,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199801,1/1/1998,0.607312,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199802,2/1/1998,0.535028,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199803,3/1/1998,0.563483,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199804,4/1/1998,0.498354,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199805,5/1/1998,0.540248,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199806,6/1/1998,0.584683,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199807,7/1/1998,0.645187,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199808,8/1/1998,0.633331,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199809,9/1/1998,0.600147,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199810,10/1/1998,0.602492,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199811,11/1/1998,0.601894,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199812,12/1/1998,0.655652,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199901,1/1/1999,0.686455,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199902,2/1/1999,0.600763,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199903,3/1/1999,0.614858,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199904,4/1/1999,0.507129,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199905,5/1/1999,0.585793,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199906,6/1/1999,0.651038,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199907,7/1/1999,0.698212,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199908,8/1/1999,0.712091,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199909,9/1/1999,0.636771,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199910,10/1/1999,0.578335,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199911,11/1/1999,0.632772,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,199912,12/1/1999,0.706037,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200001,1/1/2000,0.737981,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200002,2/1/2000,0.669318,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200003,3/1/2000,0.654279,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200004,4/1/2000,0.607585,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200005,5/1/2000,0.667205,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200006,6/1/2000,0.701857,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200007,7/1/2000,0.719306,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200008,8/1/2000,0.701102,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200009,9/1/2000,0.607662,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200010,10/1/2000,0.547207,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200011,11/1/2000,0.58894,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200012,12/1/2000,0.65991,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200101,1/1/2001,0.717508,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200102,2/1/2001,0.639868,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200103,3/1/2001,0.648935,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200104,4/1/2001,0.58484,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200105,5/1/2001,0.642374,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200106,6/1/2001,0.710365,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200107,7/1/2001,0.722301,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200108,8/1/2001,0.714192,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200109,9/1/2001,0.661861,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200110,10/1/2001,0.631394,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200111,11/1/2001,0.651034,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200112,12/1/2001,0.704181,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200201,1/1/2002,0.740608,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200202,2/1/2002,0.643836,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200203,3/1/2002,0.65827,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200204,4/1/2002,0.6102,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200205,5/1/2002,0.658182,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200206,6/1/2002,0.693055,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200207,7/1/2002,0.735334,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200208,8/1/2002,0.739061,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200209,9/1/2002,0.673308,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200210,10/1/2002,0.631668,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200211,11/1/2002,0.642395,6,Nuclear Electric Power Production,Quadrillion Btu
NUETBUS,200212,12/1/2002,0.719511,6,Nuclear Electric Power Production,Quadrillion Btu
